Transaction_ID,Date,Product_ID,Region_ID,Customer_ID,Quantity_Sold,Sales_Channel,Selling_Price,Category,Sales_Amount,Promotion_ID,Promotion_Type,Promotion_Budget
9140,18/11/2023,13,1,37,16,Departmental Store,44.83,Beverages,717.28,1,Bundle Offer,4878.34
9141,12/08/2024,16,1,82,3,Super Shop,15.96,Beverages,47.88,,No Promotion,0
9142,26/03/2023,16,2,12,2,Online,15.96,Beverages,31.92,,No Promotion,0
9143,24/04/2023,24,4,4,1,Departmental Store,30.14,Dairy,30.14,5,Bundle Offer,3391.6
9144,11/06/2023,3,3,495,6,Departmental Store,46.14,Dairy,276.84,5,Bundle Offer,3391.6
9145,13/09/2023,22,2,43,6,Online,16.64,Beverages,99.84,1,Bundle Offer,4878.34
9146,12/06/2024,4,2,411,3,Super Shop,41.23,Beverages,123.69,,No Promotion,0
9147,31/12/2024,11,2,51,2,Online,18.25,Snacks,36.5,,No Promotion,0
9148,26/10/2024,23,4,261,5,Super Shop,26.43,Personal Care,132.15,,No Promotion,0
9149,14/05/2023,14,1,134,2,Super Shop,25.14,Beverages,50.28,,No Promotion,0
9150,31/08/2024,3,3,461,4,Super Shop,46.14,Dairy,184.56,,No Promotion,0
9151,03/12/2024,16,4,87,3,Departmental Store,15.96,Beverages,47.88,,No Promotion,0
9152,25/02/2024,22,1,362,3,Online,16.64,Beverages,49.92,,No Promotion,0
9153,24/11/2023,15,2,56,21,Departmental Store,20.34,Snacks,427.14,10,Buy One Get One Free,2301.32
9154,07/04/2024,10,4,217,15,Online,51.38,Snacks,770.7,9,Discount,1180.91
9155,04/05/2024,9,1,366,11,Super Shop,46.33,Personal Care,509.63,8,Buy One Get One Free,1783.93
9156,17/05/2023,11,3,68,2,Departmental Store,18.25,Snacks,36.5,15,Bundle Offer,2123.74
9157,24/09/2023,16,3,500,2,Departmental Store,15.96,Beverages,31.92,1,Bundle Offer,4878.34
9158,27/06/2023,10,1,352,22,Departmental Store,51.38,Snacks,1130.36,10,Buy One Get One Free,2301.32
9159,04/12/2024,17,4,44,5,Super Shop,26.62,Personal Care,133.1,,No Promotion,0
9160,30/08/2024,19,2,143,7,Online,38.17,Personal Care,267.19,17,Buy One Get One Free,1563.7
9161,02/12/2023,2,1,346,15,Super Shop,51.58,Snacks,773.7,10,Buy One Get One Free,2301.32
9162,16/10/2023,24,2,42,21,Departmental Store,30.14,Dairy,632.94,19,Discount,1298.2
9163,23/07/2023,23,3,139,1,Departmental Store,26.43,Personal Care,26.43,3,Discount,4758
9164,28/03/2023,2,1,73,5,Super Shop,51.58,Snacks,257.9,15,Bundle Offer,2123.74
9165,29/02/2024,6,3,267,4,Departmental Store,21.53,Beverages,86.12,,No Promotion,0
9166,12/01/2024,19,2,194,9,Departmental Store,38.17,Personal Care,343.53,4,Bundle Offer,4579.31
9167,06/07/2023,8,2,493,14,Online,45.89,Snacks,642.46,10,Buy One Get One Free,2301.32
9168,07/02/2024,3,1,155,18,Online,46.14,Dairy,830.52,2,Bundle Offer,4100.53
9169,22/01/2024,14,1,246,13,Online,25.14,Beverages,326.82,1,Bundle Offer,4878.34
9170,07/08/2024,25,1,314,1,Online,29.11,Dairy,29.11,,No Promotion,0
9171,18/08/2023,16,3,218,3,Online,15.96,Beverages,47.88,7,Bundle Offer,1353.97
9172,22/01/2023,1,2,456,1,Online,33.84,Snacks,33.84,,No Promotion,0
9173,24/01/2023,21,2,384,6,Departmental Store,42.81,Snacks,256.86,,No Promotion,0
9174,25/07/2024,3,3,253,2,Departmental Store,46.14,Dairy,92.28,,No Promotion,0
9175,24/10/2024,22,1,277,4,Online,16.64,Beverages,66.56,,No Promotion,0
9176,18/09/2024,18,4,277,3,Super Shop,30.09,Beverages,90.27,,No Promotion,0
9177,03/10/2024,9,1,72,8,Online,46.33,Personal Care,370.64,17,Buy One Get One Free,1563.7
9178,23/08/2023,6,4,129,10,Departmental Store,21.53,Beverages,215.3,1,Bundle Offer,4878.34
9179,02/04/2023,23,4,358,11,Super Shop,26.43,Personal Care,290.73,3,Discount,4758
9180,18/04/2024,21,3,186,4,Super Shop,42.81,Snacks,171.24,9,Discount,1180.91
9181,23/07/2023,25,2,13,10,Super Shop,29.11,Dairy,291.1,5,Bundle Offer,3391.6
9182,26/09/2023,1,2,329,2,Departmental Store,33.84,Snacks,67.68,10,Buy One Get One Free,2301.32
9183,19/12/2024,21,2,220,5,Super Shop,42.81,Snacks,214.05,,No Promotion,0
9184,22/06/2023,10,2,6,8,Departmental Store,51.38,Snacks,411.04,10,Buy One Get One Free,2301.32
9185,20/02/2023,6,3,239,3,Departmental Store,21.53,Beverages,64.59,,No Promotion,0
9186,15/02/2024,23,4,471,4,Online,26.43,Personal Care,105.72,4,Bundle Offer,4579.31
9187,24/09/2024,12,2,112,1,Departmental Store,53.91,Snacks,53.91,,No Promotion,0
9188,15/03/2024,4,4,228,5,Super Shop,41.23,Beverages,206.15,,No Promotion,0
9189,06/09/2024,13,3,442,1,Departmental Store,44.83,Beverages,44.83,,No Promotion,0
9190,24/09/2023,17,1,17,14,Departmental Store,26.62,Personal Care,372.68,4,Bundle Offer,4579.31
9191,02/06/2023,8,3,73,1,Online,45.89,Snacks,45.89,15,Bundle Offer,2123.74
9192,02/04/2023,20,2,12,5,Online,22.73,Dairy,113.65,,No Promotion,0
9193,12/01/2024,3,1,86,2,Departmental Store,46.14,Dairy,92.28,2,Bundle Offer,4100.53
9194,24/06/2023,12,3,499,6,Departmental Store,53.91,Snacks,323.46,10,Buy One Get One Free,2301.32
9195,03/08/2024,7,3,180,5,Departmental Store,11,Snacks,55,,No Promotion,0
9196,01/05/2023,12,4,122,1,Online,53.91,Snacks,53.91,15,Bundle Offer,2123.74
9197,15/01/2023,2,3,204,4,Online,51.58,Snacks,206.32,,No Promotion,0
9198,22/06/2024,24,1,70,5,Super Shop,30.14,Dairy,150.7,,No Promotion,0
9199,21/03/2024,14,3,108,3,Super Shop,25.14,Beverages,75.42,,No Promotion,0
9200,09/04/2024,22,2,201,4,Super Shop,16.64,Beverages,66.56,,No Promotion,0
9201,20/11/2024,23,4,52,3,Super Shop,26.43,Personal Care,79.29,,No Promotion,0
9202,21/05/2024,5,1,37,2,Online,13.67,Beverages,27.34,,No Promotion,0
9203,02/05/2023,9,1,117,7,Online,46.33,Personal Care,324.31,3,Discount,4758
9204,18/08/2023,21,3,259,17,Departmental Store,42.81,Snacks,727.77,10,Buy One Get One Free,2301.32
9205,31/12/2024,11,2,482,5,Super Shop,18.25,Snacks,91.25,,No Promotion,0
9206,28/07/2023,5,4,264,7,Departmental Store,13.67,Beverages,95.69,,No Promotion,0
9207,15/07/2023,3,1,394,7,Departmental Store,46.14,Dairy,322.98,5,Bundle Offer,3391.6
9208,30/09/2023,17,4,303,19,Online,26.62,Personal Care,505.78,4,Bundle Offer,4579.31
9209,22/10/2023,2,3,425,5,Departmental Store,51.58,Snacks,257.9,10,Buy One Get One Free,2301.32
9210,21/05/2024,24,2,64,1,Departmental Store,30.14,Dairy,30.14,,No Promotion,0
9211,27/01/2024,1,3,42,4,Online,33.84,Snacks,135.36,9,Discount,1180.91
9212,14/05/2023,7,4,43,20,Online,11,Snacks,220,15,Bundle Offer,2123.74
9213,17/03/2024,14,3,125,2,Online,25.14,Beverages,50.28,,No Promotion,0
9214,31/07/2023,5,4,393,2,Online,13.67,Beverages,27.34,,No Promotion,0
9215,06/09/2024,19,1,270,4,Super Shop,38.17,Personal Care,152.68,17,Buy One Get One Free,1563.7
9216,09/08/2023,11,1,485,18,Super Shop,18.25,Snacks,328.5,10,Buy One Get One Free,2301.32
9217,17/10/2023,23,3,347,13,Super Shop,26.43,Personal Care,343.59,4,Bundle Offer,4579.31
9218,24/11/2024,25,1,233,2,Departmental Store,29.11,Dairy,58.22,,No Promotion,0
9219,13/07/2023,2,4,480,11,Super Shop,51.58,Snacks,567.38,10,Buy One Get One Free,2301.32
9220,04/03/2024,8,1,132,15,Online,45.89,Snacks,688.35,9,Discount,1180.91
9221,04/07/2023,9,2,2,11,Super Shop,46.33,Personal Care,509.63,3,Discount,4758
9222,23/02/2024,3,2,115,12,Online,46.14,Dairy,553.68,2,Bundle Offer,4100.53
9223,30/05/2023,2,3,481,12,Super Shop,51.58,Snacks,618.96,15,Bundle Offer,2123.74
9224,30/01/2023,7,3,469,5,Super Shop,11,Snacks,55,,No Promotion,0
9225,25/10/2023,5,3,1,10,Online,13.67,Beverages,136.7,1,Bundle Offer,4878.34
9226,26/09/2023,21,3,492,7,Online,42.81,Snacks,299.67,10,Buy One Get One Free,2301.32
9227,30/08/2023,5,4,331,11,Departmental Store,13.67,Beverages,150.37,1,Bundle Offer,4878.34
9228,24/09/2024,20,4,65,5,Departmental Store,22.73,Dairy,113.65,,No Promotion,0
9229,06/04/2024,13,2,430,4,Departmental Store,44.83,Beverages,179.32,,No Promotion,0
9230,12/09/2023,21,4,443,5,Super Shop,42.81,Snacks,214.05,10,Buy One Get One Free,2301.32
9231,14/01/2024,20,1,459,6,Super Shop,22.73,Dairy,136.38,2,Bundle Offer,4100.53
9232,19/08/2024,6,2,125,1,Online,21.53,Beverages,21.53,,No Promotion,0
9233,01/12/2024,20,3,256,2,Online,22.73,Dairy,45.46,,No Promotion,0
9234,24/10/2024,18,3,391,4,Departmental Store,30.09,Beverages,120.36,,No Promotion,0
9235,14/04/2024,25,4,322,4,Online,29.11,Dairy,116.44,,No Promotion,0
9236,29/03/2023,2,2,143,22,Super Shop,51.58,Snacks,1134.76,15,Bundle Offer,2123.74
9237,11/01/2023,25,4,328,3,Online,29.11,Dairy,87.33,,No Promotion,0
9238,25/04/2024,6,4,246,1,Online,21.53,Beverages,21.53,,No Promotion,0
9239,17/05/2023,9,4,116,14,Online,46.33,Personal Care,648.62,3,Discount,4758
9240,28/11/2023,25,2,377,18,Online,29.11,Dairy,523.98,2,Bundle Offer,4100.53
9241,10/12/2024,3,3,303,2,Online,46.14,Dairy,92.28,,No Promotion,0
9242,12/02/2024,1,1,90,13,Departmental Store,33.84,Snacks,439.92,9,Discount,1180.91
9243,04/12/2024,1,3,296,4,Departmental Store,33.84,Snacks,135.36,,No Promotion,0
9244,06/08/2023,19,2,42,2,Super Shop,38.17,Personal Care,76.34,3,Discount,4758
9245,31/12/2024,5,3,435,5,Departmental Store,13.67,Beverages,68.35,,No Promotion,0
9246,28/01/2024,13,3,35,8,Online,44.83,Beverages,358.64,1,Bundle Offer,4878.34
9247,26/12/2024,19,1,500,6,Departmental Store,38.17,Personal Care,229.02,,No Promotion,0
9248,09/03/2024,12,3,494,5,Super Shop,53.91,Snacks,269.55,9,Discount,1180.91
9249,03/09/2024,16,3,489,1,Departmental Store,15.96,Beverages,15.96,,No Promotion,0
9250,20/09/2023,25,3,41,14,Super Shop,29.11,Dairy,407.54,19,Discount,1298.2
9251,16/03/2023,25,4,341,6,Super Shop,29.11,Dairy,174.66,,No Promotion,0
9252,08/04/2023,19,2,124,4,Super Shop,38.17,Personal Care,152.68,3,Discount,4758
9253,24/07/2024,3,2,57,5,Online,46.14,Dairy,230.7,,No Promotion,0
9254,02/03/2023,12,1,294,3,Super Shop,53.91,Snacks,161.73,,No Promotion,0
9255,23/02/2023,5,4,456,5,Departmental Store,13.67,Beverages,68.35,,No Promotion,0
9256,07/12/2023,2,4,235,12,Departmental Store,51.58,Snacks,618.96,10,Buy One Get One Free,2301.32
9257,29/08/2023,22,3,96,15,Departmental Store,16.64,Beverages,249.6,1,Bundle Offer,4878.34
9258,27/04/2024,7,2,392,3,Super Shop,11,Snacks,33,9,Discount,1180.91
9259,29/12/2023,13,1,492,2,Super Shop,44.83,Beverages,89.66,1,Bundle Offer,4878.34
9260,12/09/2024,25,4,458,1,Online,29.11,Dairy,29.11,,No Promotion,0
9261,17/11/2024,15,3,319,2,Super Shop,20.34,Snacks,40.68,,No Promotion,0
9262,04/09/2024,22,1,343,6,Departmental Store,16.64,Beverages,99.84,,No Promotion,0
9263,27/12/2024,3,4,132,4,Online,46.14,Dairy,184.56,,No Promotion,0
9264,16/02/2023,21,1,176,4,Departmental Store,42.81,Snacks,171.24,,No Promotion,0
9265,06/01/2023,20,4,52,6,Online,22.73,Dairy,136.38,,No Promotion,0
9266,17/09/2023,5,1,38,19,Super Shop,13.67,Beverages,259.73,1,Bundle Offer,4878.34
9267,31/05/2024,24,4,478,4,Online,30.14,Dairy,120.56,,No Promotion,0
9268,26/09/2024,8,4,489,4,Super Shop,45.89,Snacks,183.56,,No Promotion,0
9269,26/01/2024,22,1,343,14,Super Shop,16.64,Beverages,232.96,1,Bundle Offer,4878.34
9270,06/11/2023,1,4,5,3,Departmental Store,33.84,Snacks,101.52,10,Buy One Get One Free,2301.32
9271,09/02/2024,8,4,213,2,Super Shop,45.89,Snacks,91.78,9,Discount,1180.91
9272,18/11/2024,24,4,120,3,Super Shop,30.14,Dairy,90.42,,No Promotion,0
9273,15/01/2024,18,1,326,19,Super Shop,30.09,Beverages,571.71,1,Bundle Offer,4878.34
9274,16/05/2023,20,1,369,6,Departmental Store,22.73,Dairy,136.38,5,Bundle Offer,3391.6
9275,26/07/2024,16,4,209,4,Super Shop,15.96,Beverages,63.84,,No Promotion,0
9276,12/02/2023,18,4,217,2,Departmental Store,30.09,Beverages,60.18,,No Promotion,0
9277,17/08/2024,20,1,24,6,Online,22.73,Dairy,136.38,,No Promotion,0
9278,03/07/2023,12,3,342,14,Departmental Store,53.91,Snacks,754.74,10,Buy One Get One Free,2301.32
9279,24/09/2023,13,4,205,10,Departmental Store,44.83,Beverages,448.3,1,Bundle Offer,4878.34
9280,23/06/2023,13,3,401,3,Super Shop,44.83,Beverages,134.49,,No Promotion,0
9281,30/05/2024,10,1,462,15,Departmental Store,51.38,Snacks,770.7,9,Discount,1180.91
9282,19/05/2024,7,4,226,8,Online,11,Snacks,88,9,Discount,1180.91
9283,14/12/2023,25,3,218,13,Departmental Store,29.11,Dairy,378.43,2,Bundle Offer,4100.53
9284,24/04/2024,14,1,211,4,Super Shop,25.14,Beverages,100.56,,No Promotion,0
9285,16/05/2023,24,3,26,14,Online,30.14,Dairy,421.96,5,Bundle Offer,3391.6
9286,02/04/2023,16,2,252,4,Super Shop,15.96,Beverages,63.84,,No Promotion,0
9287,21/11/2023,15,1,3,1,Super Shop,20.34,Snacks,20.34,10,Buy One Get One Free,2301.32
9288,28/12/2024,12,2,2,2,Departmental Store,53.91,Snacks,107.82,,No Promotion,0
9289,27/06/2024,9,1,92,5,Super Shop,46.33,Personal Care,231.65,,No Promotion,0
9290,19/03/2024,8,1,2,17,Online,45.89,Snacks,780.13,9,Discount,1180.91
9291,26/05/2023,18,4,150,1,Online,30.09,Beverages,30.09,,No Promotion,0
9292,24/09/2023,23,2,71,11,Online,26.43,Personal Care,290.73,4,Bundle Offer,4579.31
9293,30/04/2023,18,2,4,4,Online,30.09,Beverages,120.36,,No Promotion,0
9294,17/11/2023,13,2,497,20,Departmental Store,44.83,Beverages,896.6,1,Bundle Offer,4878.34
9295,15/02/2023,18,1,38,4,Online,30.09,Beverages,120.36,,No Promotion,0
9296,11/05/2023,15,2,359,12,Departmental Store,20.34,Snacks,244.08,15,Bundle Offer,2123.74
9297,26/05/2024,4,2,468,5,Super Shop,41.23,Beverages,206.15,,No Promotion,0
9298,15/10/2023,17,4,70,18,Super Shop,26.62,Personal Care,479.16,4,Bundle Offer,4579.31
9299,05/01/2024,5,3,201,12,Departmental Store,13.67,Beverages,164.04,1,Bundle Offer,4878.34
9300,16/03/2024,22,3,308,3,Super Shop,16.64,Beverages,49.92,,No Promotion,0
9301,17/10/2023,16,2,252,16,Super Shop,15.96,Beverages,255.36,1,Bundle Offer,4878.34
9302,27/09/2023,9,2,287,12,Online,46.33,Personal Care,555.96,4,Bundle Offer,4579.31
9303,19/09/2024,10,2,410,1,Super Shop,51.38,Snacks,51.38,,No Promotion,0
9304,28/09/2023,24,2,292,19,Super Shop,30.14,Dairy,572.66,19,Discount,1298.2
9305,13/06/2024,18,3,154,2,Departmental Store,30.09,Beverages,60.18,,No Promotion,0
9306,17/11/2023,17,4,412,16,Online,26.62,Personal Care,425.92,4,Bundle Offer,4579.31
9307,22/03/2024,18,1,133,1,Super Shop,30.09,Beverages,30.09,,No Promotion,0
9308,18/06/2023,7,2,371,10,Super Shop,11,Snacks,110,10,Buy One Get One Free,2301.32
9309,20/11/2023,4,2,74,10,Departmental Store,41.23,Beverages,412.3,1,Bundle Offer,4878.34
9310,18/05/2024,5,3,274,5,Super Shop,13.67,Beverages,68.35,,No Promotion,0
9311,04/06/2023,23,2,271,7,Online,26.43,Personal Care,185.01,3,Discount,4758
9312,23/07/2024,16,4,185,2,Online,15.96,Beverages,31.92,,No Promotion,0
9313,04/11/2024,3,4,353,1,Online,46.14,Dairy,46.14,,No Promotion,0
9314,13/10/2024,18,2,5,4,Departmental Store,30.09,Beverages,120.36,,No Promotion,0
9315,26/03/2024,23,3,293,2,Online,26.43,Personal Care,52.86,,No Promotion,0
9316,24/02/2023,21,2,360,3,Online,42.81,Snacks,128.43,,No Promotion,0
9317,13/07/2023,14,2,86,6,Online,25.14,Beverages,150.84,,No Promotion,0
9318,02/06/2023,15,3,214,9,Online,20.34,Snacks,183.06,15,Bundle Offer,2123.74
9319,25/02/2023,17,4,406,1,Online,26.62,Personal Care,26.62,,No Promotion,0
9320,24/08/2023,1,1,436,19,Online,33.84,Snacks,642.96,10,Buy One Get One Free,2301.32
9321,07/07/2023,25,2,15,12,Departmental Store,29.11,Dairy,349.32,5,Bundle Offer,3391.6
9322,06/02/2023,21,4,273,5,Online,42.81,Snacks,214.05,,No Promotion,0
9323,26/04/2024,17,2,51,6,Super Shop,26.62,Personal Care,159.72,8,Buy One Get One Free,1783.93
9324,24/09/2023,23,1,253,8,Departmental Store,26.43,Personal Care,211.44,4,Bundle Offer,4579.31
9325,17/06/2023,25,3,45,14,Super Shop,29.11,Dairy,407.54,5,Bundle Offer,3391.6
9326,23/12/2024,11,4,191,1,Super Shop,18.25,Snacks,18.25,,No Promotion,0
9327,23/04/2024,17,1,122,9,Online,26.62,Personal Care,239.58,8,Buy One Get One Free,1783.93
9328,22/03/2024,14,2,412,5,Super Shop,25.14,Beverages,125.7,,No Promotion,0
9329,29/04/2023,20,1,187,15,Super Shop,22.73,Dairy,340.95,5,Bundle Offer,3391.6
9330,21/05/2024,19,4,214,2,Super Shop,38.17,Personal Care,76.34,,No Promotion,0
9331,11/02/2023,21,3,149,3,Online,42.81,Snacks,128.43,,No Promotion,0
9332,28/03/2024,7,2,170,1,Online,11,Snacks,11,9,Discount,1180.91
9333,01/01/2024,24,3,209,10,Online,30.14,Dairy,301.4,2,Bundle Offer,4100.53
9334,27/12/2024,13,3,453,5,Departmental Store,44.83,Beverages,224.15,,No Promotion,0
9335,28/07/2024,18,1,82,2,Online,30.09,Beverages,60.18,,No Promotion,0
9336,11/05/2024,23,1,401,8,Online,26.43,Personal Care,211.44,8,Buy One Get One Free,1783.93
9337,13/04/2024,14,4,196,4,Super Shop,25.14,Beverages,100.56,,No Promotion,0
9338,19/05/2024,1,4,246,8,Online,33.84,Snacks,270.72,9,Discount,1180.91
9339,26/04/2023,7,3,391,10,Super Shop,11,Snacks,110,15,Bundle Offer,2123.74
9340,01/06/2023,8,4,345,2,Online,45.89,Snacks,91.78,15,Bundle Offer,2123.74
9341,07/05/2023,18,3,357,3,Online,30.09,Beverages,90.27,,No Promotion,0
9342,24/12/2023,9,2,40,3,Online,46.33,Personal Care,138.99,4,Bundle Offer,4579.31
9343,06/04/2023,1,3,168,1,Online,33.84,Snacks,33.84,15,Bundle Offer,2123.74
9344,28/07/2023,22,4,43,3,Online,16.64,Beverages,49.92,,No Promotion,0
9345,18/10/2023,17,4,329,9,Online,26.62,Personal Care,239.58,4,Bundle Offer,4579.31
9346,04/07/2023,19,3,211,11,Online,38.17,Personal Care,419.87,3,Discount,4758
9347,22/06/2023,6,1,179,6,Super Shop,21.53,Beverages,129.18,,No Promotion,0
9348,04/06/2024,3,3,457,1,Departmental Store,46.14,Dairy,46.14,,No Promotion,0
9349,07/10/2023,24,3,23,2,Departmental Store,30.14,Dairy,60.28,19,Discount,1298.2
9350,30/07/2024,5,1,95,6,Online,13.67,Beverages,82.02,,No Promotion,0
9351,10/11/2024,2,2,160,3,Departmental Store,51.58,Snacks,154.74,,No Promotion,0
9352,22/08/2024,20,1,244,3,Super Shop,22.73,Dairy,68.19,,No Promotion,0
9353,06/08/2023,25,4,415,19,Super Shop,29.11,Dairy,553.09,5,Bundle Offer,3391.6
9354,20/08/2024,4,1,17,4,Super Shop,41.23,Beverages,164.92,,No Promotion,0
9355,05/01/2023,10,4,112,1,Departmental Store,51.38,Snacks,51.38,,No Promotion,0
9356,22/06/2024,10,4,103,7,Departmental Store,51.38,Snacks,359.66,9,Discount,1180.91
9357,07/08/2024,24,3,314,1,Departmental Store,30.14,Dairy,30.14,,No Promotion,0
9358,04/07/2023,21,3,86,6,Online,42.81,Snacks,256.86,10,Buy One Get One Free,2301.32
9359,02/03/2024,11,2,35,9,Super Shop,18.25,Snacks,164.25,9,Discount,1180.91
9360,20/03/2023,16,4,30,4,Super Shop,15.96,Beverages,63.84,,No Promotion,0
9361,10/09/2023,17,3,192,18,Online,26.62,Personal Care,479.16,3,Discount,4758
9362,25/05/2024,16,4,437,3,Departmental Store,15.96,Beverages,47.88,,No Promotion,0
9363,24/11/2024,7,2,179,1,Super Shop,11,Snacks,11,,No Promotion,0
9364,07/04/2023,16,4,104,1,Departmental Store,15.96,Beverages,15.96,,No Promotion,0
9365,03/12/2023,3,2,165,4,Online,46.14,Dairy,184.56,2,Bundle Offer,4100.53
9366,27/01/2023,16,2,474,4,Departmental Store,15.96,Beverages,63.84,,No Promotion,0
9367,19/10/2023,8,2,122,12,Online,45.89,Snacks,550.68,10,Buy One Get One Free,2301.32
9368,28/11/2024,12,3,134,1,Departmental Store,53.91,Snacks,53.91,,No Promotion,0
9369,27/11/2024,3,1,290,1,Online,46.14,Dairy,46.14,,No Promotion,0
9370,05/05/2023,17,1,312,11,Super Shop,26.62,Personal Care,292.82,3,Discount,4758
9371,08/02/2024,21,3,224,2,Online,42.81,Snacks,85.62,9,Discount,1180.91
9372,18/01/2024,18,4,25,17,Departmental Store,30.09,Beverages,511.53,1,Bundle Offer,4878.34
9373,27/08/2024,11,3,371,2,Super Shop,18.25,Snacks,36.5,,No Promotion,0
9374,19/04/2023,4,4,13,1,Departmental Store,41.23,Beverages,41.23,,No Promotion,0
9375,28/11/2023,16,2,319,10,Departmental Store,15.96,Beverages,159.6,1,Bundle Offer,4878.34
9376,07/06/2023,17,3,230,5,Online,26.62,Personal Care,133.1,3,Discount,4758
9377,30/01/2023,9,1,102,3,Online,46.33,Personal Care,138.99,,No Promotion,0
9378,25/03/2023,6,4,450,4,Departmental Store,21.53,Beverages,86.12,,No Promotion,0
9379,16/04/2024,24,3,378,1,Online,30.14,Dairy,30.14,,No Promotion,0
9380,25/12/2024,20,3,376,2,Departmental Store,22.73,Dairy,45.46,,No Promotion,0
9381,06/11/2024,25,4,389,5,Online,29.11,Dairy,145.55,,No Promotion,0
9382,06/05/2024,2,2,203,1,Online,51.58,Snacks,51.58,9,Discount,1180.91
9383,09/04/2024,9,2,267,8,Departmental Store,46.33,Personal Care,370.64,8,Buy One Get One Free,1783.93
9384,05/10/2024,21,2,472,3,Super Shop,42.81,Snacks,128.43,,No Promotion,0
9385,03/10/2023,6,2,462,5,Online,21.53,Beverages,107.65,1,Bundle Offer,4878.34
9386,31/08/2024,3,4,365,1,Departmental Store,46.14,Dairy,46.14,,No Promotion,0
9387,04/11/2024,20,1,222,1,Super Shop,22.73,Dairy,22.73,,No Promotion,0
9388,06/01/2023,6,3,104,2,Online,21.53,Beverages,43.06,,No Promotion,0
9389,04/12/2023,7,3,111,11,Online,11,Snacks,121,10,Buy One Get One Free,2301.32
9390,14/02/2023,1,2,428,1,Departmental Store,33.84,Snacks,33.84,,No Promotion,0
9391,02/11/2024,23,4,483,4,Online,26.43,Personal Care,105.72,,No Promotion,0
9392,29/09/2024,1,1,469,3,Departmental Store,33.84,Snacks,101.52,,No Promotion,0
9393,08/04/2024,5,1,69,4,Departmental Store,13.67,Beverages,54.68,,No Promotion,0
9394,29/11/2023,6,3,358,13,Online,21.53,Beverages,279.89,1,Bundle Offer,4878.34
9395,05/08/2024,13,2,258,6,Super Shop,44.83,Beverages,268.98,,No Promotion,0
9396,13/05/2023,2,3,168,16,Online,51.58,Snacks,825.28,15,Bundle Offer,2123.74
9397,05/08/2023,15,3,293,12,Super Shop,20.34,Snacks,244.08,10,Buy One Get One Free,2301.32
9398,19/02/2023,15,1,374,4,Online,20.34,Snacks,81.36,,No Promotion,0
9399,21/10/2024,13,4,49,3,Super Shop,44.83,Beverages,134.49,,No Promotion,0
9400,17/10/2023,25,1,250,10,Online,29.11,Dairy,291.1,19,Discount,1298.2
9401,27/11/2023,14,3,482,8,Super Shop,25.14,Beverages,201.12,1,Bundle Offer,4878.34
9402,26/02/2023,22,2,331,3,Super Shop,16.64,Beverages,49.92,,No Promotion,0
9403,14/03/2023,7,2,420,5,Online,11,Snacks,55,,No Promotion,0
9404,14/07/2024,14,4,75,5,Online,25.14,Beverages,125.7,,No Promotion,0
9405,08/09/2024,24,4,201,2,Departmental Store,30.14,Dairy,60.28,,No Promotion,0
9406,26/01/2024,10,4,454,19,Super Shop,51.38,Snacks,976.22,9,Discount,1180.91
9407,05/04/2023,17,3,34,6,Online,26.62,Personal Care,159.72,3,Discount,4758
9408,13/02/2024,14,3,314,17,Departmental Store,25.14,Beverages,427.38,1,Bundle Offer,4878.34
9409,19/09/2023,8,4,111,7,Online,45.89,Snacks,321.23,10,Buy One Get One Free,2301.32
9410,02/07/2023,4,2,421,4,Super Shop,41.23,Beverages,164.92,,No Promotion,0
9411,03/09/2023,16,2,352,7,Online,15.96,Beverages,111.72,1,Bundle Offer,4878.34
9412,13/02/2024,24,2,316,11,Online,30.14,Dairy,331.54,2,Bundle Offer,4100.53
9413,02/04/2023,13,3,396,2,Departmental Store,44.83,Beverages,89.66,,No Promotion,0
9414,22/01/2023,22,1,237,1,Online,16.64,Beverages,16.64,,No Promotion,0
9415,02/08/2023,25,2,32,17,Departmental Store,29.11,Dairy,494.87,5,Bundle Offer,3391.6
9416,16/06/2023,20,2,209,13,Super Shop,22.73,Dairy,295.49,5,Bundle Offer,3391.6
9417,02/02/2024,18,2,132,12,Super Shop,30.09,Beverages,361.08,1,Bundle Offer,4878.34
9418,17/02/2024,14,4,106,17,Online,25.14,Beverages,427.38,1,Bundle Offer,4878.34
9419,19/10/2023,18,3,33,1,Departmental Store,30.09,Beverages,30.09,1,Bundle Offer,4878.34
9420,24/10/2024,5,4,43,5,Super Shop,13.67,Beverages,68.35,,No Promotion,0
9421,31/10/2024,9,4,368,3,Online,46.33,Personal Care,138.99,,No Promotion,0
9422,07/06/2023,3,1,107,17,Online,46.14,Dairy,784.38,5,Bundle Offer,3391.6
9423,04/05/2023,8,4,265,17,Online,45.89,Snacks,780.13,15,Bundle Offer,2123.74
9424,02/11/2023,20,1,226,4,Online,22.73,Dairy,90.92,2,Bundle Offer,4100.53
9425,17/05/2024,22,4,487,2,Online,16.64,Beverages,33.28,,No Promotion,0
9426,18/03/2024,10,2,179,12,Departmental Store,51.38,Snacks,616.56,9,Discount,1180.91
9427,14/11/2023,22,3,222,15,Online,16.64,Beverages,249.6,1,Bundle Offer,4878.34
9428,02/12/2024,19,4,370,4,Online,38.17,Personal Care,152.68,,No Promotion,0
9429,09/09/2024,21,1,125,4,Online,42.81,Snacks,171.24,,No Promotion,0
